cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1994,7794,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1995,8139,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1996,8094,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1997,7988,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1998,8318,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,1999,8007,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2000,8060,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2001,8357,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2002,8681,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2003,9110,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2004,8625,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2005,9169,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2006,9501,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2007,9812,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2008,10172,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2009,10406,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2010,11172,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2011,10763,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2012,10954,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2013,11606,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2014,11819,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2015,13282,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2016,13080,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2017,12636,Defunciones
31,Yucatán,0,Estatal,1002000030,Defunciones generales,2018,13017,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1994,4294,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1995,4443,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1996,4501,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1997,4340,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1998,4501,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,1999,4387,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2000,4352,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2001,4499,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2002,4732,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2003,4958,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2004,4617,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2005,4947,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2006,5181,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2007,5409,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2008,5539,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2009,5800,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2010,6046,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2011,5893,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2012,6068,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2013,6409,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2014,6517,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2015,7266,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2016,7189,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2017,6930,Defunciones
31,Yucatán,0,Estatal,1002000031,Defunciones generales hombres,2018,7079,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1994,3500,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1995,3694,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1996,3591,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1997,3644,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1998,3816,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,1999,3619,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2000,3707,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2001,3855,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2002,3948,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2003,4151,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2004,4008,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2005,4220,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2006,4318,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2007,4402,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2008,4632,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2009,4606,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2010,5125,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2011,4867,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2012,4886,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2013,5197,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2014,5301,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2015,6012,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2016,5886,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2017,5703,Defunciones
31,Yucatán,0,Estatal,1002000032,Defunciones generales mujeres,2018,5937,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1994,0,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1995,2,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1996,2,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1997,4,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1998,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,1999,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2000,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2001,3,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2002,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2003,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2004,0,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2005,2,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2006,2,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2007,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2008,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2009,0,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2010,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2011,3,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2012,0,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2013,0,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2014,1,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2015,4,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2016,5,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2017,3,Defunciones
31,Yucatán,0,Estatal,1002000033,Defunciones generales de sexo no especificado,2018,1,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1994,757,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1995,700,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1996,682,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1997,690,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1998,651,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,1999,589,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2000,553,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2001,562,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2002,508,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2003,483,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2004,478,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2005,416,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2006,443,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2007,408,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2008,459,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2009,412,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2010,418,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2011,402,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2012,457,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2013,394,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2014,368,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2015,458,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2016,354,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2017,411,Defunciones
31,Yucatán,0,Estatal,1002000034,Defunciones de menores de un año,2018,373,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1994,436,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1995,395,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1996,385,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1997,365,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1998,353,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,1999,339,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2000,308,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2001,296,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2002,284,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2003,270,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2004,262,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2005,244,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2006,243,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2007,221,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2008,251,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2009,233,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2010,218,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2011,224,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2012,247,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2013,211,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2014,223,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2015,256,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2016,190,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2017,236,Defunciones
31,Yucatán,0,Estatal,1002000035,Defunciones de menores de un año hombres,2018,200,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1994,321,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1995,303,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1996,295,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1997,321,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1998,297,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,1999,249,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2000,244,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2001,263,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2002,223,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2003,213,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2004,216,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2005,171,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2006,200,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2007,186,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2008,207,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2009,179,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2010,199,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2011,175,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2012,210,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2013,183,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2014,144,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2015,198,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2016,159,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2017,172,Defunciones
31,Yucatán,0,Estatal,1002000036,Defunciones de menores de un año mujeres,2018,172,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1994,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1995,2,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1996,2,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1997,4,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1998,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,1999,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2000,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2001,3,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2002,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2003,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2004,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2005,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2006,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2007,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2008,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2009,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2010,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2011,3,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2012,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2013,0,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2014,1,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2015,4,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2016,5,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2017,3,Defunciones
31,Yucatán,0,Estatal,1002000037,Defunciones de menores de un año de sexo no especificado,2018,1,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1994,67,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1995,79,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1996,94,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1997,82,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1998,76,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,1999,99,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2000,106,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2001,116,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2002,130,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2003,160,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2004,139,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2005,133,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2006,151,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2007,140,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2008,160,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2009,219,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2010,206,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2011,186,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2012,160,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2013,167,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2014,181,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2015,190,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2016,224,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2017,191,Defunciones
31,Yucatán,0,Estatal,6200240338,Suicidios registrados,2018,235,Defunciones
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1994,122.7,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1995,120.3,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1996,125.3,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1997,119.1,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1998,118,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,1999,121.2,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2000,117.4,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2001,116.7,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2002,119.9,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2003,119.4,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2004,115.2,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2005,117.2,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2006,120,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2007,122.9,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2008,119.6,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2009,125.9,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2010,118,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2011,121.1,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2012,124.2,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2013,123.3,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2014,122.9,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2015,120.9,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2016,122.137274889568,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2017,121.5149921,Porcentaje
31,Yucatán,0,Estatal,6200240468,Índice de sobremortalidad masculina,2018,119.235304025602155971,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1994,10.702875399361,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1995,12.2861586314152,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1996,14.8264984227129,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1997,13.2471728594507,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1998,11.7465224111283,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,1999,14.6449704142012,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2000,15.3179190751445,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2001,16.7630057803468,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2002,15.970515970516,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2003,20.3303684879288,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2004,19.5,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2005,18.1,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2006,19.9,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2007,18.1,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2008,20.6,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2009,25.9,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2010,26.1,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2011,24,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2012,20.9,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2013,23.2,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2014,22.7,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2015,23.5,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2016,26.3219741480611,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2017,23.9949748743719,Porcentaje
31,Yucatán,0,Estatal,6200240526,Porcentaje de muertes por suicidio con respecto al total de muertes violentas,2018,27.0114942528735632184,Porcentaje
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1994,32,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1995,37,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1996,39,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1997,39,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1998,12,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,1999,27,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2000,32,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2001,30,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2002,28,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2003,26,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2004,21,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2005,34,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2006,41,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2007,34,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2008,30,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2009,33,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2010,44,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2011,49,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2012,43,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2013,42,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2014,36,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2015,64,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2016,45,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2017,56,Defunciones
31,Yucatán,001,Abalá,1002000030,Defunciones generales,2018,41,Defunciones
31,Yucatán,001,Abalá,1002000031,Defunciones generales hombres,1994,16,Defunciones
31,Yucatán,001,Abalá,1002000031,Defunciones generales hombres,1995,18,Defunciones
